test_id,test_name,backend,fmt,quant,kv_cache,prompt_type,run_num,ttft_ms,decode_tps,prefill_tps,completion_tokens,prompt_tokens,total_time_s,model_load_s,thinking_tokens,visible_tokens,cold_ttft_ms,peak_mem_mb,peak_cpu_pct,tool_call_valid,quality_pass
TQ_gemma4-e4b-nvfp4_tq3.5bit,Gemma4-E4B nvfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,nvfp4,tq3.5bit,context-64k,1,58373.5,20.0,1093.6,269,63837,71.8,0,0,269,58433.2,7356.5,0,,
TQ_gemma4-e4b-nvfp4_tq3.5bit,Gemma4-E4B nvfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,nvfp4,tq3.5bit,context-64k,2,59123.1,20.0,1079.7,269,63837,72.5,0,0,269,58433.2,7356.5,0,,
TQ_gemma4-e4b-nvfp4_tq3.5bit,Gemma4-E4B nvfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,nvfp4,tq3.5bit,context-64k,3,58149.8,20.0,1097.8,269,63837,71.5,0,0,269,58433.2,7356.5,0,,
TQ_gemma4-e4b-nvfp4_tq3.5bit,Gemma4-E4B nvfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,nvfp4,tq3.5bit,context-128k,1,152274.6,13.6,839.5,251,127842,170.6,0,0,251,152196.8,7406.5,0,,
TQ_gemma4-e4b-nvfp4_tq3.5bit,Gemma4-E4B nvfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,nvfp4,tq3.5bit,context-128k,2,152116.0,13.8,840.4,251,127842,170.3,0,0,251,152196.8,7406.5,0,,
TQ_gemma4-e4b-nvfp4_tq3.5bit,Gemma4-E4B nvfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,nvfp4,tq3.5bit,context-128k,3,152554.0,13.7,838.0,251,127842,170.8,0,0,251,152196.8,7413.4,0,,
TQ_gemma4-e2b-4bit_default,Gemma4-E2B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-32k,1,7843.4,49.1,4058.7,248,31834,12.9,0,0,248,7018.8,4187.4,0,,
TQ_gemma4-e2b-4bit_default,Gemma4-E2B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-32k,2,7763.0,48.8,4100.7,248,31834,12.8,0,0,248,7018.8,4187.5,0,,
TQ_gemma4-e2b-4bit_default,Gemma4-E2B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-32k,3,7775.0,48.8,4094.4,248,31834,12.8,0,0,248,7018.8,4187.5,0,,
TQ_gemma4-e2b-4bit_default,Gemma4-E2B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-64k,1,20781.6,37.8,3071.8,242,63837,27.2,0,0,242,20902.4,4200.2,0,,
TQ_gemma4-e2b-4bit_default,Gemma4-E2B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-64k,2,20824.0,37.9,3065.5,242,63837,27.2,0,0,242,20902.4,4200.2,0,,
TQ_gemma4-e2b-4bit_default,Gemma4-E2B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-64k,3,20783.6,38.0,3071.5,242,63837,27.1,0,0,242,20902.4,4200.2,0,,
TQ_gemma4-e2b-4bit_default,Gemma4-E2B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-128k,1,63931.9,20.3,1999.7,61,127842,66.9,0,0,61,63591.5,4247.1,0,,
TQ_gemma4-e2b-4bit_default,Gemma4-E2B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-128k,2,63943.7,20.4,1999.3,61,127842,66.9,0,0,61,63591.5,4255.0,0,,
TQ_gemma4-e2b-4bit_default,Gemma4-E2B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-128k,3,63656.7,20.0,2008.3,61,127842,66.7,0,0,61,63591.5,4256.8,0,,
TQ_gemma4-e2b-4bit_tq3.5bit,Gemma4-E2B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-32k,1,8102.0,54.5,3929.2,277,31834,13.2,0,0,277,7528.3,4201.3,0,,
TQ_gemma4-e2b-4bit_tq3.5bit,Gemma4-E2B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-32k,2,8071.5,53.8,3944.0,277,31834,13.2,0,0,277,7528.3,4201.4,0,,
TQ_gemma4-e2b-4bit_tq3.5bit,Gemma4-E2B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-32k,3,8117.2,53.9,3921.8,277,31834,13.2,0,0,277,7528.3,4201.4,0,,
TQ_gemma4-e2b-4bit_tq3.5bit,Gemma4-E2B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-64k,1,22002.8,40.7,2901.3,260,63837,28.4,0,0,260,21890.7,4214.8,0,,
TQ_gemma4-e2b-4bit_tq3.5bit,Gemma4-E2B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-64k,2,21883.9,40.6,2917.1,260,63837,28.3,0,0,260,21890.7,4214.2,0,,
TQ_gemma4-e2b-4bit_tq3.5bit,Gemma4-E2B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-64k,3,21686.2,43.6,2943.7,260,63837,27.6,0,0,260,21890.7,4214.8,0,,
TQ_gemma4-e2b-4bit_tq3.5bit,Gemma4-E2B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-128k,1,67361.7,26.5,1897.8,237,127842,76.3,0,0,237,66617.1,4258.4,0,,
TQ_gemma4-e2b-4bit_tq3.5bit,Gemma4-E2B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-128k,2,67919.6,26.3,1882.3,237,127842,76.9,0,0,237,66617.1,4260.2,0,,
TQ_gemma4-e2b-4bit_tq3.5bit,Gemma4-E2B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-128k,3,67517.3,26.3,1893.5,237,127842,76.5,0,0,237,66617.1,4260.2,0,,
TQ_gemma3-27b-4bit_default,Gemma3-27B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-32k,1,232244.1,7.3,137.1,156,31834,253.5,0,0,156,199210.2,16966.2,0,,
TQ_gemma3-27b-4bit_default,Gemma3-27B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-32k,2,231524.3,7.2,137.5,156,31834,253.0,0,0,156,199210.2,16964.5,0,,
TQ_gemma3-27b-4bit_default,Gemma3-27B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-32k,3,230888.8,7.3,137.9,156,31834,252.2,0,0,156,199210.2,16964.5,0,,
TQ_gemma3-27b-4bit_tq3.5bit,Gemma3-27B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-32k,1,231369.3,7.6,137.6,132,31834,248.6,0,0,132,232533.2,16964.2,0,,
TQ_gemma3-27b-4bit_tq3.5bit,Gemma3-27B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-32k,2,230652.8,7.7,138.0,132,31834,247.8,0,0,132,232533.2,16965.0,0,,
TQ_gemma3-27b-4bit_tq3.5bit,Gemma3-27B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-32k,3,230619.0,7.6,138.0,132,31834,247.8,0,0,132,232533.2,16965.3,0,,
