test_id,test_name,model,backend,fmt,quant,kv_cache,prompt_type,run_num,ttft_ms,decode_tps,prefill_tps,completion_tokens,prompt_tokens,total_time_s,model_load_s,thinking_tokens,visible_tokens,cold_ttft_ms,peak_mem_mb,peak_cpu_pct,backend_version,tool_call_valid,quality_pass
P_Q4_4,Qwen3.6-27B Ollama Q4_K_M,Qwen3.6-27B,ollama,GGUF,Q4_K_M,default,short,3,420.3,13.2,97.9,512,30,39.41,8.5,406,0,434.4,33870.9,0.0,0.23.1,,
P_Q4_4,Qwen3.6-27B Ollama Q4_K_M,Qwen3.6-27B,ollama,GGUF,Q4_K_M,default,code,1,1565.2,13.1,518.4,512,756,40.81,8.5,581,0,4391.6,33208.1,0.0,0.23.1,,
P_Q4_4,Qwen3.6-27B Ollama Q4_K_M,Qwen3.6-27B,ollama,GGUF,Q4_K_M,default,code,2,1558.2,13.2,520.6,512,756,40.67,8.5,581,0,4391.6,33209.0,0.0,0.23.1,,
P_Q4_4,Qwen3.6-27B Ollama Q4_K_M,Qwen3.6-27B,ollama,GGUF,Q4_K_M,default,code,3,1564.0,13.1,519.3,512,756,40.76,8.5,581,0,4391.6,33209.1,0.0,0.23.1,,
P_Q4_5,Qwen3.6-27B Ollama nvfp4,Qwen3.6-27B,ollama,NVFP4,nvfp4,default,short,1,179.1,20.7,208.0,512,30,24.96,4.1,439,0,457.6,18283.0,0.0,0.23.1,,
P_Q4_5,Qwen3.6-27B Ollama nvfp4,Qwen3.6-27B,ollama,NVFP4,nvfp4,default,short,2,140.4,20.6,336.6,512,30,24.94,4.1,439,0,457.6,18283.5,0.0,0.23.1,,
P_Q4_5,Qwen3.6-27B Ollama nvfp4,Qwen3.6-27B,ollama,NVFP4,nvfp4,default,short,3,140.1,20.8,339.2,512,30,24.8,4.1,439,0,457.6,18283.7,0.0,0.23.1,,
P_Q4_5,Qwen3.6-27B Ollama nvfp4,Qwen3.6-27B,ollama,NVFP4,nvfp4,default,code,1,181.6,20.6,5200.3,512,751,25.01,4.1,584,0,3794.2,18285.1,0.0,0.23.1,,
P_Q4_5,Qwen3.6-27B Ollama nvfp4,Qwen3.6-27B,ollama,NVFP4,nvfp4,default,code,2,127.6,20.6,8463.5,512,751,24.94,4.1,584,0,3794.2,18285.3,0.0,0.23.1,,
P_Q4_5,Qwen3.6-27B Ollama nvfp4,Qwen3.6-27B,ollama,NVFP4,nvfp4,default,code,3,125.1,20.5,8443.6,512,751,25.07,4.1,584,0,3794.2,18285.5,0.0,0.23.1,,
P_VLLM_1,Qwen3.6-27B vllm-mlx 4bit,Qwen3.6-27B,vllm-mlx,MLX,4bit,default,short,1,382.9,23.4,78.4,512,30,22.19,9.2,0,280,575.3,15128.3,0.0,0.31.3,,
P_VLLM_1,Qwen3.6-27B vllm-mlx 4bit,Qwen3.6-27B,vllm-mlx,MLX,4bit,default,short,2,380.7,23.5,78.8,512,30,22.17,9.2,0,280,575.3,15128.6,0.0,0.31.3,,
P_VLLM_1,Qwen3.6-27B vllm-mlx 4bit,Qwen3.6-27B,vllm-mlx,MLX,4bit,default,short,3,382.4,20.9,78.5,512,30,24.84,9.2,0,280,575.3,15128.9,0.0,0.31.3,,
P_VLLM_1,Qwen3.6-27B vllm-mlx 4bit,Qwen3.6-27B,vllm-mlx,MLX,4bit,default,code,1,4198.9,19.7,180.0,512,756,30.13,9.2,0,291,4518.1,15129.9,0.0,0.31.3,,
P_VLLM_1,Qwen3.6-27B vllm-mlx 4bit,Qwen3.6-27B,vllm-mlx,MLX,4bit,default,code,2,4554.5,19.9,166.0,512,756,30.21,9.2,0,291,4518.1,15130.2,0.0,0.31.3,,
P_VLLM_1,Qwen3.6-27B vllm-mlx 4bit,Qwen3.6-27B,vllm-mlx,MLX,4bit,default,code,3,4174.9,19.8,181.1,512,756,30.01,9.2,0,291,4518.1,15130.6,0.0,0.31.3,,
P_OLL_CTX,Qwen3.6-27B Ollama Q4_K_M,Qwen3.6-27B,ollama,GGUF,Q4_K_M,default,context-32k,1,7541.5,10.8,4360.9,512,32097,55.16,8.5,521,0,226143.7,34069.0,0.0,0.23.1,,
P_OLL_CTX,Qwen3.6-27B Ollama Q4_K_M,Qwen3.6-27B,ollama,GGUF,Q4_K_M,default,context-32k,2,7301.6,10.8,4492.3,512,32097,54.79,8.5,521,0,226143.7,34069.4,0.0,0.23.1,,
P_OLL_CTX,Qwen3.6-27B Ollama Q4_K_M,Qwen3.6-27B,ollama,GGUF,Q4_K_M,default,context-32k,3,7459.3,10.8,4432.1,512,32097,54.97,8.5,521,0,226143.7,34095.5,0.0,0.23.1,,
P_OLL_CTX,Qwen3.6-27B Ollama Q4_K_M,Qwen3.6-27B,ollama,GGUF,Q4_K_M,default,context-64k,1,12719.5,9.2,5303.6,512,65110,68.55,8.5,556,0,324043.4,34330.1,0.0,0.23.1,,
P_OLL_CTX,Qwen3.6-27B Ollama Q4_K_M,Qwen3.6-27B,ollama,GGUF,Q4_K_M,default,context-64k,2,12491.1,9.2,5299.1,512,65110,68.46,8.5,556,0,324043.4,34330.2,0.0,0.23.1,,
P_OLL_CTX,Qwen3.6-27B Ollama Q4_K_M,Qwen3.6-27B,ollama,GGUF,Q4_K_M,default,context-64k,3,12482.8,9.2,5305.6,512,65110,68.4,8.5,556,0,324043.4,34330.3,0.0,0.23.1,,
P_OLL_CTX,Qwen3.6-27B Ollama Q4_K_M,Qwen3.6-27B,ollama,GGUF,Q4_K_M,default,context-128k,1,350743.7,7.0,6554.8,512,130694,423.75,8.5,528,0,0.0,30615.3,0.0,0.23.1,,
P_OLL_CTX,Qwen3.6-27B Ollama Q4_K_M,Qwen3.6-27B,ollama,GGUF,Q4_K_M,default,context-128k,2,19835.6,7.0,6692.4,512,130694,92.86,8.5,551,0,0.0,30708.0,0.0,0.23.1,,
P_OLL_CTX,Qwen3.6-27B Ollama Q4_K_M,Qwen3.6-27B,ollama,GGUF,Q4_K_M,default,context-128k,3,19744.0,7.0,6719.8,512,130694,92.88,8.5,551,0,0.0,30712.5,0.0,0.23.1,,
